student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score
S1387,23,477,0.5555555555555556,0.32142857142857145,0.7391304347826088,785,0.6814814814814816,0.7424242424242422,1.0,1,0.0,2.0,9,318,0.7682926829268293
S1388,17,477,0.6388888888888888,0.6607142857142858,0.13043478260869565,785,0.6790123456790123,0.409090909090909,1.0,3,1.0,0.0,4,318,0.6368563685636857
S1389,17,477,0.7361111111111112,0.8928571428571429,0.39130434782608703,785,0.6271604938271604,0.24242424242424238,2.0,2,1.0,0.0,8,682,0.7235772357723578
S1390,19,481,0.4583333333333333,0.10714285714285714,0.2608695652173913,215,0.5012345679012344,0.409090909090909,1.0,2,1.0,1.0,10,682,0.6341463414634148
S1392,24,481,0.3055555555555556,0.8392857142857143,0.47826086956521746,785,0.748148148148148,0.7575757575757573,1.0,0,1.0,2.0,3,682,0.2574525745257454
S1393,24,477,0.3194444444444444,0.5357142857142857,1.0,785,0.19753086419753085,0.5151515151515149,0.0,3,0.0,0.0,9,682,0.3468834688346884
S1394,19,481,0.4444444444444445,0.26785714285714285,0.0,785,0.49629629629629624,0.7424242424242422,1.0,5,0.0,1.0,10,682,0.89159891598916
S1395,20,477,0.5694444444444444,0.5535714285714286,0.39130434782608703,785,0.5679012345679011,0.2575757575757575,0.0,4,1.0,1.0,8,682,0.6991869918699187
S1396,24,477,0.6805555555555556,0.0,0.5434782608695653,215,0.6938271604938269,0.42424242424242414,0.0,5,2.0,0.0,1,682,0.962059620596206
S1397,22,481,0.3194444444444444,0.44642857142857145,0.41304347826086957,215,0.9234567901234567,0.4545454545454544,0.0,4,0.0,1.0,10,318,0.6192411924119243
S1398,24,477,0.7916666666666667,0.5178571428571429,0.3695652173913044,785,0.4395061728395062,0.4848484848484848,1.0,0,2.0,1.0,2,318,0.5813008130081301
S1399,17,477,0.4305555555555556,0.6428571428571429,0.08695652173913045,785,0.5061728395061729,0.5151515151515149,2.0,3,0.0,1.0,3,318,0.4525745257452575
S1400,24,477,0.48611111111111116,0.23214285714285715,0.45652173913043487,785,0.5037037037037038,0.6212121212121211,0.0,0,0.0,1.0,2,682,0.4634146341463415
S1402,19,477,0.0,0.25,0.0,785,0.5432098765432101,0.53030303030303,1.0,5,1.0,1.0,8,318,0.3238482384823849
S1404,24,477,0.6388888888888888,0.25,0.6304347826086957,215,0.37037037037037046,0.3333333333333333,1.0,6,0.0,0.0,7,318,0.8048780487804879
S1405,20,481,0.4305555555555556,0.35714285714285715,0.41304347826086957,785,0.7358024691358023,0.4848484848484848,1.0,2,1.0,1.0,10,318,0.5311653116531168
S1406,22,481,0.5,0.23214285714285715,0.45652173913043487,785,0.2098765432098766,0.46969696969696956,2.0,2,0.0,1.0,10,318,0.7615176151761518
S1407,24,477,0.5972222222222222,0.5892857142857143,0.6521739130434783,785,0.49135802469135825,0.46969696969696956,0.0,5,1.0,2.0,6,318,0.556910569105691
S1408,20,477,0.16666666666666666,0.625,0.4347826086956522,785,0.5481481481481483,0.49999999999999983,2.0,4,0.0,1.0,1,682,0.1097560975609756
S1409,22,477,0.37500000000000006,0.3928571428571429,0.6086956521739131,785,1.0,0.5151515151515149,0.0,2,1.0,0.0,3,682,0.3631436314363144
S1410,19,481,0.6527777777777778,0.44642857142857145,0.32608695652173914,785,0.5629629629629629,0.42424242424242414,0.0,6,1.0,0.0,1,682,0.7018970189701896
S1411,24,477,0.22222222222222224,0.14285714285714288,0.6956521739130436,215,0.08641975308641969,0.7272727272727271,1.0,3,1.0,1.0,10,682,0.4336043360433605
S1412,22,481,0.5416666666666666,0.375,0.47826086956521746,785,0.13580246913580263,0.2878787878787878,1.0,2,1.0,0.0,9,682,0.6436314363143631
S1413,17,477,0.20833333333333334,0.42857142857142855,0.4347826086956522,215,0.6370370370370368,0.3636363636363635,2.0,3,1.0,0.0,9,682,0.46205962059620603
S1414,19,481,0.5833333333333334,1.0,0.08695652173913045,785,0.780246913580247,0.9999999999999998,2.0,0,0.0,2.0,5,318,0.7113821138211383
S1416,21,477,0.1527777777777778,0.7678571428571428,0.19565217391304351,785,0.6716049382716052,0.2575757575757575,0.0,3,1.0,0.0,9,682,0.3211382113821139
S1417,18,481,0.7222222222222223,0.6607142857142858,0.23913043478260873,785,0.9160493827160492,0.6363636363636362,0.0,2,0.0,0.0,9,318,1.0
S1419,22,477,0.3194444444444444,0.8214285714285714,0.13043478260869565,785,0.8493827160493828,0.4545454545454544,1.0,6,2.0,1.0,5,682,0.440379403794038
S1420,18,481,0.5277777777777778,0.5178571428571429,0.8913043478260869,215,0.22716049382716053,0.8939393939393936,0.0,4,2.0,1.0,3,682,0.6043360433604337
S1422,22,481,0.2777777777777778,0.42857142857142855,0.8478260869565218,785,0.18271604938271624,0.1363636363636363,0.0,3,1.0,1.0,2,318,0.044715447154471566
S1423,19,481,0.5,0.7142857142857143,0.10869565217391305,785,0.5629629629629629,0.22727272727272724,1.0,1,1.0,2.0,1,682,0.3658536585365854
S1424,24,477,0.5694444444444444,0.6785714285714286,0.41304347826086957,215,0.617283950617284,0.6666666666666665,0.0,1,0.0,2.0,10,682,0.6341463414634148
S1425,21,477,0.625,0.30357142857142855,0.08695652173913045,785,0.6567901234567901,0.6969696969696968,2.0,4,0.0,2.0,2,318,0.60840108401084
S1426,17,477,0.5277777777777778,0.16071428571428573,0.2173913043478261,785,0.6444444444444444,0.409090909090909,1.0,5,0.0,1.0,8,682,0.7411924119241193
S1427,20,481,0.4027777777777778,0.4107142857142857,0.1739130434782609,215,0.40000000000000013,0.6212121212121211,0.0,5,0.0,1.0,8,682,0.6626016260162602
S1428,17,481,0.3194444444444444,0.26785714285714285,0.6956521739130436,785,0.5827160493827162,0.7575757575757573,1.0,1,1.0,0.0,3,682,0.35501355013550134
S1429,20,477,0.5,0.42857142857142855,0.30434782608695654,785,0.2592592592592593,0.8181818181818179,0.0,2,0.0,0.0,7,682,0.5609756097560976
S1430,17,477,0.2638888888888889,0.7142857142857143,0.6521739130434783,785,0.9654320987654321,0.4545454545454544,2.0,0,0.0,0.0,7,318,0.12872628726287272
S1431,22,481,0.0,0.35714285714285715,0.5434782608695653,785,0.5555555555555558,0.07575757575757575,2.0,4,0.0,0.0,2,682,0.050135501355013545
S1432,21,42,0.5833333333333334,0.42857142857142855,0.9347826086956522,785,0.508641975308642,0.34848484848484845,0.0,0,2.0,1.0,9,682,0.6029810298102982
S1433,24,481,0.6805555555555556,0.4642857142857143,0.04347826086956522,785,1.0,0.42424242424242414,1.0,1,0.0,0.0,3,318,0.8550135501355014
S1434,20,477,0.0,0.625,0.6956521739130436,785,0.32345679012345663,0.4545454545454544,0.0,3,1.0,1.0,2,682,0.0
S1435,24,477,0.2777777777777778,0.0,0.673913043478261,785,0.3506172839506174,0.46969696969696956,1.0,6,1.0,0.0,3,318,0.43495934959349597
S1436,24,477,0.6111111111111112,0.32142857142857145,0.15217391304347827,785,0.3580246913580247,0.6969696969696968,1.0,4,1.0,1.0,2,318,0.7073170731707319
S1438,23,477,0.48611111111111116,0.6964285714285714,0.47826086956521746,785,0.7358024691358023,0.46969696969696956,0.0,2,2.0,0.0,5,318,0.5501355013550135
S1439,19,481,0.3333333333333333,0.3392857142857143,0.32608695652173914,785,0.812345679012346,0.6969696969696968,1.0,6,1.0,1.0,3,682,0.5094850948509486
S1440,17,477,0.4444444444444445,0.03571428571428572,0.19565217391304351,785,1.0,0.5606060606060606,0.0,4,0.0,1.0,5,682,0.6761517615176151
S1441,24,481,0.7777777777777778,0.5714285714285715,0.2173913043478261,785,0.07407407407407418,0.5151515151515149,0.0,4,0.0,0.0,8,682,0.7655826558265584
S1443,24,481,0.3194444444444444,0.19642857142857145,0.39130434782608703,215,0.49135802469135825,0.5151515151515149,0.0,3,2.0,1.0,6,682,0.5501355013550135
S1444,20,477,0.3888888888888889,0.32142857142857145,0.5869565217391305,785,0.4839506172839505,0.8787878787878785,2.0,4,2.0,0.0,1,318,0.5243902439024393
S1445,19,477,0.2916666666666667,0.4107142857142857,0.19565217391304351,785,0.4765432098765432,0.24242424242424238,1.0,3,0.0,2.0,10,682,0.5
S1446,19,477,0.513888888888889,0.32142857142857145,0.19565217391304351,215,0.40493827160493834,0.409090909090909,0.0,1,1.0,0.0,1,682,0.4078590785907859
S1447,22,481,0.8194444444444445,0.0,0.6521739130434783,785,1.0,0.46969696969696956,0.0,2,1.0,1.0,1,318,0.9132791327913279
S1448,23,481,0.5555555555555556,0.6428571428571429,0.06521739130434782,785,0.837037037037037,0.5757575757575757,1.0,6,1.0,1.0,10,318,0.8902439024390245
S1449,22,481,0.4305555555555556,0.7142857142857143,0.28260869565217395,785,0.634567901234568,0.7272727272727271,0.0,6,1.0,1.0,8,318,0.6476964769647697
S1450,22,481,0.4305555555555556,0.5892857142857143,0.39130434782608703,785,0.9629629629629628,0.49999999999999983,0.0,2,0.0,0.0,8,682,0.49457994579945813
S1451,22,481,0.16666666666666666,0.19642857142857145,0.41304347826086957,785,0.2567901234567902,0.24242424242424238,2.0,4,2.0,2.0,7,682,0.43902439024390255
S1452,22,477,0.6666666666666666,0.4107142857142857,0.3478260869565218,215,0.3012345679012347,0.6515151515151514,1.0,4,0.0,1.0,6,682,0.8550135501355014
S1453,22,481,0.4722222222222222,0.44642857142857145,0.47826086956521746,785,0.09135802469135812,0.6363636363636362,2.0,1,2.0,1.0,4,682,0.5040650406504066
S1454,21,477,0.4444444444444445,0.5714285714285715,0.5652173913043479,215,0.45679012345679015,0.15151515151515144,0.0,5,0.0,2.0,1,682,0.27777777777777785
S1456,22,481,0.5416666666666666,0.28571428571428575,0.15217391304347827,215,0.6543209876543208,0.212121212121212,1.0,5,2.0,2.0,1,682,0.5758807588075883
S1457,24,477,0.3333333333333333,0.4642857142857143,0.32608695652173914,785,0.6666666666666665,0.37878787878787873,1.0,3,1.0,1.0,4,682,0.443089430894309
S1458,19,477,0.4027777777777778,0.5357142857142857,0.673913043478261,785,0.28148148148148167,0.3333333333333333,1.0,5,2.0,1.0,3,682,0.4444444444444445
S1459,19,481,0.7222222222222223,0.75,0.6086956521739131,215,0.8271604938271606,0.6515151515151514,2.0,2,1.0,1.0,7,682,0.7005420054200544
S1460,18,477,0.513888888888889,0.5892857142857143,0.06521739130434782,215,0.6888888888888891,0.5151515151515149,0.0,6,1.0,1.0,5,682,0.6246612466124661
S1461,21,481,0.18055555555555558,0.6071428571428571,0.47826086956521746,785,0.8098765432098767,0.27272727272727265,0.0,6,2.0,2.0,5,682,0.3184281842818429
S1462,22,477,0.6805555555555556,0.4642857142857143,0.0,215,0.16296296296296298,0.6666666666666665,2.0,3,0.0,1.0,4,682,0.7411924119241193
S1463,17,477,0.3472222222222222,0.75,0.41304347826086957,215,0.7061728395061726,0.24242424242424238,0.0,1,2.0,1.0,1,682,0.24796747967479676
S1464,20,477,0.875,0.5357142857142857,0.8478260869565218,215,0.33580246913580236,0.5606060606060606,0.0,2,2.0,0.0,5,682,0.8008130081300813
S1466,24,481,0.3888888888888889,0.75,0.19565217391304351,785,0.7604938271604937,0.4393939393939393,1.0,2,0.0,0.0,10,682,0.4539295392953931
S1467,17,477,0.7500000000000001,0.5892857142857143,0.5652173913043479,785,0.6518518518518519,0.5909090909090906,0.0,6,1.0,1.0,8,682,0.9742547425474255
S1468,21,481,0.5,0.35714285714285715,0.02173913043478261,785,0.4197530864197532,0.5909090909090906,1.0,0,0.0,1.0,2,318,0.5501355013550135
S1469,20,477,0.6666666666666666,0.3392857142857143,0.23913043478260873,785,0.6320987654320986,0.7424242424242422,0.0,1,0.0,1.0,8,318,0.9471544715447153
S1470,21,481,0.5833333333333334,0.5178571428571429,0.5434782608695653,785,0.251851851851852,0.4848484848484848,0.0,1,1.0,1.0,1,682,0.4634146341463415
S1471,24,481,0.3055555555555556,0.5535714285714286,0.23913043478260873,785,0.9135802469135803,0.5606060606060606,0.0,0,0.0,2.0,4,682,0.10298102981029811
S1472,19,481,0.3472222222222222,0.4821428571428572,0.32608695652173914,785,0.577777777777778,0.42424242424242414,2.0,3,0.0,0.0,3,682,0.405149051490515
S1473,20,477,0.6944444444444444,0.5178571428571429,0.5652173913043479,785,0.9061728395061728,0.53030303030303,2.0,6,1.0,0.0,5,682,0.7371273712737128
S1474,19,477,0.4166666666666667,0.8035714285714286,0.5,215,0.49876543209876556,0.5757575757575757,0.0,6,0.0,1.0,5,682,0.35772357723577247
S1475,24,477,0.4027777777777778,0.6785714285714286,0.45652173913043487,785,0.5012345679012344,0.4848484848484848,1.0,6,0.0,1.0,5,318,0.3509485094850949
S1476,17,481,0.2916666666666667,0.4821428571428572,0.30434782608695654,785,0.44197530864197554,0.16666666666666657,1.0,5,2.0,1.0,4,318,0.1856368563685637
S1477,24,477,0.5694444444444444,0.6428571428571429,0.47826086956521746,785,0.8469135802469134,0.5606060606060606,2.0,5,1.0,2.0,8,682,0.7831978319783197
S1478,17,481,0.9166666666666666,0.23214285714285715,0.3695652173913044,785,0.45432098765432105,0.5606060606060606,1.0,5,1.0,1.0,3,318,0.9688346883468835
S1479,20,481,0.2638888888888889,0.5357142857142857,0.5,785,0.7876543209876545,0.37878787878787873,1.0,5,0.0,1.0,4,682,0.23170731707317077
S1481,22,481,0.7777777777777778,0.3928571428571429,0.3478260869565218,785,0.14074074074074083,0.7727272727272727,1.0,0,2.0,2.0,7,682,0.7913279132791327
S1483,22,477,0.5833333333333334,0.30357142857142855,0.39130434782608703,785,0.3382716049382717,0.4545454545454544,0.0,3,0.0,2.0,2,682,0.6747967479674797
S1484,21,481,0.2638888888888889,0.21428571428571427,0.19565217391304351,785,0.6370370370370368,0.2878787878787878,0.0,2,0.0,1.0,7,318,0.41598915989159896
S1485,22,481,0.5694444444444444,0.28571428571428575,0.13043478260869565,785,0.33580246913580236,0.34848484848484845,0.0,5,1.0,1.0,1,682,0.6951219512195121
S1487,20,477,0.6944444444444444,0.14285714285714288,0.4347826086956522,785,0.6074074074074072,0.53030303030303,0.0,6,0.0,0.0,6,318,0.9268292682926829
S1488,17,477,0.7361111111111112,0.44642857142857145,0.5869565217391305,215,0.5851851851851855,0.39393939393939387,1.0,3,0.0,0.0,6,318,0.910569105691057
S1490,24,481,0.6111111111111112,0.25,0.47826086956521746,785,0.8666666666666667,0.34848484848484845,1.0,3,2.0,1.0,2,318,0.5067750677506775
S1491,21,481,0.5555555555555556,0.7678571428571428,0.5217391304347826,785,0.6246913580246911,0.7727272727272727,1.0,0,1.0,1.0,2,682,0.3631436314363144
S1492,17,477,0.5277777777777778,0.5535714285714286,0.5,785,0.4395061728395062,0.7424242424242422,1.0,2,1.0,1.0,6,682,0.5636856368563685
S1493,22,481,0.4166666666666667,0.6607142857142858,0.19565217391304351,785,0.19259259259259265,0.409090909090909,2.0,5,0.0,0.0,10,682,0.6463414634146343
S1494,21,477,0.5555555555555556,0.30357142857142855,0.4347826086956522,785,0.45925925925925926,0.37878787878787873,0.0,3,1.0,1.0,5,682,0.5460704607046072
S1495,23,477,0.4305555555555556,0.625,0.47826086956521746,785,0.4765432098765432,0.03030303030303022,0.0,0,2.0,1.0,7,682,0.3211382113821139
S1496,19,481,0.5277777777777778,0.21428571428571427,0.39130434782608703,785,0.6567901234567901,0.22727272727272724,1.0,6,1.0,0.0,7,682,0.6463414634146343
S1498,17,481,0.2777777777777778,0.4821428571428572,0.4347826086956522,785,0.8000000000000003,0.53030303030303,1.0,6,1.0,0.0,8,682,0.6165311653116532
S1499,20,477,0.7222222222222223,0.5714285714285715,0.9130434782608697,215,0.4790123456790125,0.4393939393939393,2.0,0,0.0,2.0,10,682,0.7737127371273713
S1500,23,477,0.763888888888889,0.19642857142857145,0.30434782608695654,785,0.6148148148148151,0.2575757575757575,0.0,0,0.0,1.0,6,682,0.7899728997289974
S1501,21,481,0.4583333333333333,0.25,0.2173913043478261,785,0.9209876543209874,0.4545454545454544,1.0,0,0.0,2.0,5,682,0.6598915989159893
S1503,24,481,0.36111111111111116,0.25,0.45652173913043487,215,0.6148148148148151,0.5909090909090906,0.0,0,1.0,0.0,7,682,0.4986449864498646
S1504,23,481,0.7500000000000001,0.5535714285714286,0.673913043478261,785,0.4814814814814814,0.15151515151515144,0.0,1,0.0,1.0,4,682,0.7005420054200544
S1506,24,481,0.2777777777777778,0.625,0.5652173913043479,785,0.4197530864197532,0.24242424242424238,1.0,6,2.0,1.0,5,682,0.3658536585365854
S1508,24,477,0.6666666666666666,0.5714285714285715,0.3478260869565218,785,0.8172839506172838,0.6363636363636362,0.0,4,0.0,2.0,1,318,0.6829268292682926
S1509,18,481,0.5972222222222222,0.5892857142857143,0.47826086956521746,785,0.5753086419753086,0.3333333333333333,2.0,6,1.0,0.0,3,682,0.5203252032520325
S1510,17,477,0.4305555555555556,0.30357142857142855,0.6304347826086957,215,0.2962962962962963,0.3636363636363635,1.0,0,0.0,0.0,3,318,0.3373983739837399
S1511,18,42,0.4027777777777778,0.5714285714285715,0.6086956521739131,785,1.0,0.409090909090909,0.0,5,1.0,0.0,2,682,0.4986449864498646
S1513,22,477,0.2916666666666667,0.3392857142857143,0.5869565217391305,215,0.28148148148148167,0.5606060606060606,1.0,3,1.0,1.0,6,682,0.491869918699187
S1514,18,481,0.8194444444444445,0.23214285714285715,0.3695652173913044,785,0.5209876543209875,0.4545454545454544,0.0,5,1.0,1.0,1,318,0.8252032520325203
S1515,19,481,0.4166666666666667,0.01785714285714286,0.41304347826086957,785,0.6567901234567901,0.6818181818181817,1.0,6,1.0,2.0,6,318,0.7628726287262872
S1516,24,477,0.7361111111111112,0.5178571428571429,0.41304347826086957,785,1.0,0.3030303030303029,1.0,3,0.0,2.0,5,318,0.7411924119241193
S1517,22,481,0.8055555555555556,0.10714285714285714,0.3478260869565218,785,0.3555555555555556,0.39393939393939387,0.0,6,0.0,1.0,6,682,1.0
S1518,24,481,0.6944444444444444,0.4642857142857143,0.673913043478261,785,0.8716049382716049,0.22727272727272724,2.0,0,0.0,1.0,5,682,0.7235772357723578
S1519,18,477,0.4027777777777778,0.3928571428571429,0.3695652173913044,215,0.9753086419753085,0.31818181818181807,1.0,2,0.0,0.0,7,682,0.6097560975609757
S1520,24,481,0.5694444444444444,0.5892857142857143,0.13043478260869565,215,0.4740740740740741,0.2878787878787878,1.0,2,0.0,1.0,1,682,0.49457994579945813
S1521,23,477,0.48611111111111116,0.375,0.30434782608695654,785,0.560493827160494,0.6818181818181817,0.0,1,1.0,1.0,3,682,0.5149051490514907
S1522,22,481,0.2916666666666667,0.375,0.4347826086956522,785,0.37283950617283934,0.37878787878787873,0.0,0,1.0,1.0,6,318,0.24254742547425484
S1523,23,42,0.5555555555555556,0.6071428571428571,0.6956521739130436,785,0.5802469135802468,0.5151515151515149,1.0,5,1.0,0.0,1,682,0.48102981029810304
S1524,18,481,0.2361111111111111,0.5178571428571429,0.5434782608695653,785,0.6197530864197529,0.42424242424242414,1.0,0,0.0,0.0,7,318,0.1856368563685637
S1525,23,477,0.7361111111111112,0.5178571428571429,0.19565217391304351,785,0.7925925925925923,0.27272727272727265,1.0,4,1.0,2.0,4,682,0.7845528455284552
S1527,18,481,0.5277777777777778,0.125,0.45652173913043487,785,0.4444444444444444,0.606060606060606,1.0,5,0.0,1.0,10,682,0.7533875338753386
S1528,18,477,0.5416666666666666,0.6071428571428571,0.6956521739130436,785,0.14320987654320994,0.2878787878787878,0.0,6,1.0,0.0,9,318,0.6883468834688347
S1529,18,481,0.4305555555555556,0.5714285714285715,0.3478260869565218,785,0.6246913580246911,0.6515151515151514,0.0,6,2.0,1.0,1,682,0.5352303523035231
S1530,17,477,0.6111111111111112,0.23214285714285715,0.5217391304347826,785,0.7012345679012348,0.34848484848484845,1.0,2,2.0,1.0,8,318,0.7411924119241193
S1532,17,477,0.6666666666666666,0.44642857142857145,0.673913043478261,215,0.5481481481481483,0.5909090909090906,0.0,5,1.0,1.0,5,318,0.7696476964769647
S1533,17,477,0.20833333333333334,0.4107142857142857,0.6521739130434783,785,0.6592592592592594,0.37878787878787873,0.0,1,1.0,1.0,10,682,0.3794037940379405
S1534,19,477,0.513888888888889,0.5178571428571429,0.6086956521739131,785,1.0,0.49999999999999983,1.0,6,0.0,0.0,8,682,0.7628726287262872
S1535,22,481,0.888888888888889,0.75,0.32608695652173914,215,0.7234567901234565,0.4393939393939393,0.0,0,1.0,1.0,6,682,0.7967479674796749
S1536,24,477,0.2777777777777778,0.6785714285714286,0.2608695652173913,785,0.5382716049382714,0.53030303030303,1.0,1,0.0,1.0,7,318,0.19241192411924118
S1537,23,481,0.3472222222222222,0.16071428571428573,0.47826086956521746,215,0.5061728395061729,0.06060606060606061,1.0,5,0.0,0.0,8,682,0.443089430894309
S1538,21,477,0.5972222222222222,0.5714285714285715,0.6086956521739131,785,0.5876543209876544,0.16666666666666657,2.0,2,1.0,2.0,6,682,0.5596205962059622
S1540,23,481,0.5555555555555556,0.5357142857142857,0.6521739130434783,785,0.5851851851851855,0.6818181818181817,1.0,3,0.0,0.0,6,318,0.6571815718157181
S1541,18,481,0.5833333333333334,0.6785714285714286,0.7391304347826088,215,0.6246913580246911,0.3333333333333333,1.0,2,1.0,1.0,5,682,0.5582655826558267
S1542,19,477,0.625,0.8750000000000001,0.1739130434782609,785,0.5111111111111113,0.4545454545454544,1.0,1,0.0,2.0,8,682,0.6233062330623307
S1543,18,481,0.7222222222222223,0.6607142857142858,0.19565217391304351,785,0.9012345679012346,0.5606060606060606,1.0,0,1.0,2.0,2,682,0.6897018970189701
S1544,17,481,0.5694444444444444,0.5,0.3478260869565218,785,1.0,0.6212121212121211,2.0,6,0.0,0.0,7,682,0.8360433604336044
S1545,24,481,0.4305555555555556,0.6785714285714286,0.45652173913043487,785,0.7407407407407409,0.1363636363636363,0.0,5,2.0,0.0,4,318,0.37804878048780494
S1546,21,477,0.625,0.4821428571428572,0.2608695652173913,215,0.6493827160493826,0.3333333333333333,1.0,2,2.0,1.0,1,318,0.49728997289972904
S1547,20,477,0.875,0.44642857142857145,0.7173913043478262,785,0.6395061728395062,0.4393939393939393,0.0,6,1.0,1.0,5,682,0.9403794037940378
S1548,18,481,0.4583333333333333,0.375,0.5,785,0.041975308641975406,0.6212121212121211,2.0,6,1.0,2.0,3,682,0.5542005420054201
S1549,23,477,0.2777777777777778,0.7857142857142858,0.39130434782608703,785,0.8148148148148149,0.9545454545454544,1.0,4,0.0,0.0,4,682,0.34281842818428193
S1550,17,481,0.7222222222222223,0.26785714285714285,0.04347826086956522,215,0.6617283950617283,0.4545454545454544,1.0,5,1.0,0.0,7,682,0.9715447154471546
S1551,20,481,0.4583333333333333,0.7678571428571428,0.08695652173913045,215,0.7358024691358023,0.24242424242424238,2.0,1,1.0,0.0,5,682,0.5528455284552847
S1552,21,481,0.02777777777777778,0.5535714285714286,0.45652173913043487,215,0.45432098765432105,0.5757575757575757,1.0,5,2.0,1.0,4,318,0.07181571815718163
S1553,20,481,0.6666666666666666,0.14285714285714288,0.0,785,0.5358024691358025,0.7424242424242422,1.0,5,1.0,0.0,1,682,0.8373983739837398
S1557,22,477,0.5277777777777778,0.6428571428571429,0.9347826086956522,785,1.0,0.6212121212121211,2.0,1,0.0,2.0,7,318,0.5921409214092141
S1558,24,477,0.6388888888888888,0.32142857142857145,0.3478260869565218,785,0.7358024691358023,0.31818181818181807,0.0,0,1.0,0.0,1,318,0.459349593495935
S1559,22,481,0.3888888888888889,0.4642857142857143,0.3695652173913044,785,0.31358024691358044,0.5757575757575757,0.0,6,1.0,1.0,4,682,0.5975609756097562
S1560,20,481,0.5972222222222222,0.8571428571428571,0.6304347826086957,215,0.5975308641975308,0.6818181818181817,0.0,3,1.0,1.0,9,682,0.7262872628726287
S1561,19,42,0.4305555555555556,0.3392857142857143,0.8043478260869567,785,0.4691358024691359,0.7121212121212119,1.0,0,0.0,1.0,10,318,0.5474254742547426
S1563,23,477,0.6111111111111112,0.7678571428571428,0.0,215,1.0,0.4393939393939393,0.0,3,2.0,0.0,2,682,0.5948509485094851
S1564,20,477,0.2916666666666667,0.8750000000000001,0.23913043478260873,785,0.8024691358024691,0.7272727272727271,1.0,3,1.0,0.0,4,682,0.478319783197832
S1565,18,481,0.7083333333333334,0.44642857142857145,0.5217391304347826,785,0.7604938271604937,0.27272727272727265,2.0,0,2.0,1.0,6,682,0.7195121951219512
S1566,18,477,0.37500000000000006,0.6607142857142858,0.5,785,0.6716049382716052,0.5757575757575757,2.0,5,1.0,1.0,4,318,0.5108401084010841
S1567,24,477,0.6527777777777778,0.7321428571428571,0.6521739130434783,785,0.288888888888889,0.2575757575757575,1.0,3,0.0,2.0,10,318,0.9065040650406504
S1568,23,477,0.5694444444444444,0.28571428571428575,0.10869565217391305,785,0.5111111111111113,0.6969696969696968,2.0,5,1.0,2.0,7,318,0.8617886178861789
S1570,22,477,0.4444444444444445,0.7142857142857143,0.5869565217391305,785,0.37037037037037046,0.7272727272727271,1.0,6,2.0,1.0,6,318,0.4823848238482385
S1571,19,477,0.4166666666666667,0.8035714285714286,0.19565217391304351,785,0.004938271604938427,0.5909090909090906,0.0,1,2.0,1.0,4,318,0.34281842818428193
S1572,17,477,0.48611111111111116,0.5714285714285715,0.0,785,0.5728395061728397,0.27272727272727265,1.0,4,1.0,1.0,3,682,0.4634146341463415
S1573,18,477,0.4166666666666667,0.25,0.4347826086956522,785,0.5950617283950614,0.7575757575757573,0.0,5,0.0,1.0,3,682,0.5555555555555556
S1574,23,42,0.6527777777777778,0.8750000000000001,0.5869565217391305,785,0.6641975308641976,0.7878787878787876,2.0,6,0.0,0.0,2,682,0.8590785907859078
S1575,22,477,0.1527777777777778,0.3392857142857143,0.3695652173913044,785,0.8098765432098767,0.6666666666666665,0.0,4,2.0,1.0,3,318,0.29945799457994576
S1576,21,477,0.2638888888888889,0.375,0.28260869565217395,785,0.7876543209876545,0.3636363636363635,0.0,3,1.0,1.0,10,682,0.48102981029810304
S1577,22,481,0.2638888888888889,0.5178571428571429,0.3478260869565218,215,0.6938271604938269,0.4393939393939393,0.0,4,0.0,1.0,1,318,0.2466124661246613
S1578,18,477,0.6805555555555556,0.7857142857142858,0.30434782608695654,215,0.925925925925926,0.53030303030303,0.0,4,1.0,0.0,3,682,0.6910569105691058
S1579,18,481,0.8472222222222222,0.625,0.06521739130434782,215,0.2543209876543209,0.37878787878787873,1.0,3,1.0,0.0,9,318,1.0
S1580,22,481,0.4583333333333333,0.5357142857142857,0.2173913043478261,785,0.7530864197530867,0.8030303030303028,1.0,5,2.0,0.0,4,682,0.6341463414634148
S1581,17,477,0.4444444444444445,0.5535714285714286,0.5217391304347826,785,0.7851851851851852,0.53030303030303,0.0,3,1.0,0.0,3,682,0.5731707317073171
S1582,20,477,0.5,0.4642857142857143,0.47826086956521746,785,0.32345679012345663,0.015151515151515083,0.0,1,1.0,1.0,8,682,0.47154471544715454
S1583,18,481,0.7222222222222223,0.5714285714285715,0.4347826086956522,785,0.2592592592592593,0.5606060606060606,0.0,2,0.0,2.0,1,318,0.6002710027100271
S1584,22,481,0.2916666666666667,0.0,0.15217391304347827,785,0.4444444444444444,0.4393939393939393,1.0,0,0.0,0.0,5,682,0.3563685636856369
S1585,23,477,0.5416666666666666,0.375,0.3478260869565218,785,0.4666666666666668,0.4848484848484848,1.0,3,1.0,1.0,1,682,0.4959349593495935
S1586,22,481,0.6944444444444444,0.5,0.0,215,0.8148148148148149,0.4393939393939393,0.0,3,1.0,2.0,7,318,0.7764227642276422
S1587,19,477,0.5972222222222222,0.19642857142857145,0.4347826086956522,785,0.4790123456790125,0.6515151515151514,1.0,4,2.0,0.0,5,682,0.6124661246612468
